date,time,injury,age,sex
1/15/13,09:30,INJURED,23,M
1/15/13,11:20,INJURED,30,M
1/15/13,17:55,INJURED,31,M
1/15/13,08:35,INJURED,43,M
1/15/13,09:55,INJURED,50,M
1/15/13,09:05,INJURED,51,F
1/15/13,14:58,INJURED,0,M
1/15/13,17:20,INJURED,0,F
1/15/13,07:30,INJURED,0,M
1/16/13,07:10,NONE,22,M
1/16/13,12:10,NONE,25,M
1/16/13,19:44,INJURED,31,F
1/16/13,16:00,INJURED,34,M
1/16/13,18:10,INJURED,41,M
1/16/13,16:10,INJURED,44,F
1/16/13,19:45,INJURED,54,M
1/16/13,13:50,INJURED,56,M
1/16/13,05:40,INJURED,56,M
1/16/13,06:30,INJURED,81,M
1/16/13,08:05,INJURED,0,M
1/16/13,11:45,INJURED,0,X
1/16/13,18:00,INJURED,0,M
1/16/13,19:00,INJURED,0,M
1/17/13,15:00,INJURED,21,M
1/17/13,20:10,INJURED,21,M
1/17/13,15:45,INJURED,28,M
1/17/13,08:20,INJURED,32,F
1/17/13,13:20,INJURED,34,M
1/17/13,19:30,INJURED,36,M
1/17/13,19:20,INJURED,36,F
1/17/13,16:25,INJURED,39,M
1/17/13,12:30,INJURED,44,M
1/17/13,18:35,INJURED,45,M
1/17/13,13:40,NONE,48,M
1/17/13,15:40,INJURED,49,M
1/17/13,19:30,INJURED,50,M
1/17/13,20:00,INJURED,57,M
1/17/13,14:05,INJURED,61,F
1/17/13,14:15,NONE,62,F
1/17/13,13:35,INJURED,88,F
1/17/13,15:30,INJURED,0,M
1/17/13,17:05,INJURED,0,M
1/17/13,17:30,INJURED,0,M
1/17/13,16:10,INJURED,0,M
1/17/13,07:20,INJURED,0,F
1/18/13,18:00,INJURED,31,M
1/18/13,16:10,INJURED,40,M
1/18/13,12:00,INJURED,45,F
1/18/13,07:50,INJURED,0,M
1/18/13,10:15,INJURED,0,F
1/18/13,15:35,INJURED,0,F
1/18/13,07:25,INJURED,0,M
1/18/13,18:50,INJURED,0,F
1/19/13,13:45,INJURED,26,M
1/19/13,15:45,INJURED,27,M
1/19/13,19:15,INJURED,40,F
1/19/13,07:55,INJURED,41,F
1/19/13,20:00,INJURED,44,M
1/19/13,15:55,INJURED,59,F
1/19/13,23:25,INJURED,68,M
1/19/13,17:45,INJURED,74,F
1/19/13,10:00,INJURED,0,M
1/19/13,12:40,INJURED,0,M
1/19/13,12:00,INJURED,0,M
1/19/13,19:30,INJURED,0,M
1/20/13,04:30,INJURED,22,F
1/20/13,17:30,INJURED,25,F
1/20/13,08:35,INJURED,37,F
1/20/13,08:35,INJURED,41,F
1/20/13,12:50,INJURED,45,M
1/20/13,14:50,INJURED,48,M
1/20/13,08:10,INJURED,49,M
1/20/13,19:00,INJURED,51,M
1/20/13,14:55,INJURED,60,F
1/20/13,14:50,INJURED,60,M
1/20/13,10:55,INJURED,61,F
1/20/13,17:45,INJURED,66,M
1/20/13,12:20,NONE,0,M
1/20/13,15:05,INJURED,0,M
1/20/13,15:10,INJURED,0,M
1/20/13,10:30,INJURED,0,X
1/20/13,17:25,INJURED,0,F
1/21/13,17:55,INJURED,27,M
1/21/13,21:30,INJURED,31,M
1/21/13,22:00,INJURED,37,M
1/21/13,22:00,INJURED,37,M
1/21/13,17:20,INJURED,46,M
1/21/13,21:50,INJURED,46,F
1/21/13,10:20,INJURED,53,M
1/21/13,05:00,INJURED,62,F
1/21/13,11:20,INJURED,70,M
1/21/13,10:10,INJURED,70,F
1/21/13,14:05,INJURED,71,F
1/21/13,11:50,INJURED,75,M
1/21/13,15:25,INJURED,80,M
1/21/13,17:15,INJURED,0,M
1/21/13,22:55,INJURED,0,M
1/21/13,17:40,INJURED,0,M
1/22/13,17:00,INJURED,20,F
1/22/13,21:10,INJURED,20,F
1/22/13,18:20,INJURED,22,F
1/22/13,08:43,INJURED,25,F
1/22/13,23:00,INJURED,26,F
1/22/13,17:00,INJURED,27,F
1/22/13,07:05,INJURED,28,M
1/22/13,19:20,INJURED,30,F
1/22/13,21:00,INJURED,33,F
1/22/13,21:00,INJURED,33,M
1/22/13,07:50,INJURED,39,F
1/22/13,19:15,INJURED,43,M
1/22/13,18:10,INJURED,48,M
1/22/13,18:20,INJURED,50,F
1/22/13,07:20,INJURED,51,F
1/22/13,18:35,INJURED,67,F
1/22/13,10:20,INJURED,68,M
1/22/13,08:59,INJURED,73,M
1/22/13,07:20,INJURED,0,M
1/22/13,07:14,INJURED,0,M
1/23/13,22:00,INJURED,21,M
1/23/13,09:05,INJURED,23,F
1/23/13,17:50,INJURED,24,F
1/23/13,21:14,INJURED,25,M
1/23/13,08:00,INJURED,29,F
1/23/13,17:55,INJURED,30,F
1/23/13,19:50,INJURED,31,M
1/23/13,17:40,INJURED,35,M
1/23/13,01:00,INJURED,47,F
1/23/13,11:05,INJURED,51,F
1/23/13,08:40,INJURED,57,M
1/23/13,18:15,INJURED,59,X
1/23/13,18:30,INJURED,0,F
1/23/13,15:05,INJURED,0,F
1/24/13,15:40,INJURED,25,M
1/24/13,16:30,INJURED,26,M
1/24/13,08:00,INJURED,46,M
1/24/13,18:35,INJURED,53,F
1/24/13,14:05,INJURED,56,M
1/24/13,20:30,NONE,57,M
1/24/13,06:20,INJURED,57,F
1/24/13,06:30,INJURED,61,F
1/24/13,23:10,INJURED,69,M
1/24/13,20:20,INJURED,0,M
1/24/13,05:10,INJURED,0,M
1/24/13,06:00,INJURED,0,M
1/24/13,07:00,INJURED,0,F
1/25/13,15:45,INJURED,22,F
1/25/13,21:40,INJURED,23,M
1/25/13,20:50,INJURED,26,M
1/25/13,19:05,INJURED,27,F
1/25/13,11:30,INJURED,27,F
1/25/13,18:50,INJURED,49,F
1/25/13,11:00,NONE,51,M
1/25/13,07:30,INJURED,53,M
1/25/13,14:30,INJURED,58,F
1/25/13,06:35,INJURED,62,M
1/25/13,21:10,INJURED,63,F
1/25/13,06:15,INJURED,0,M
1/25/13,17:25,INJURED,0,M
1/25/13,17:45,INJURED,0,M
1/25/13,19:00,INJURED,0,M
1/25/13,10:00,INJURED,0,M
1/26/13,20:00,INJURED,20,M
1/26/13,22:50,INJURED,20,F
1/26/13,00:05,INJURED,22,M
1/26/13,09:20,INJURED,24,M
1/26/13,17:35,INJURED,38,M
1/26/13,19:55,INJURED,45,M
1/26/13,12:15,INJURED,49,M
1/26/13,21:35,INJURED,50,M
1/26/13,19:20,INJURED,70,M
1/27/13,16:20,INJURED,24,F
1/27/13,17:50,INJURED,28,F
1/27/13,17:00,INJURED,30,F
1/27/13,16:30,INJURED,46,F
1/27/13,14:00,INJURED,46,M
1/27/13,18:45,NONE,47,M
1/27/13,01:30,INJURED,48,F
1/27/13,16:35,INJURED,0,F
1/27/13,16:15,INJURED,0,M
1/27/13,16:30,INJURED,0,F
1/28/13,00:10,INJURED,22,F
1/28/13,18:15,INJURED,24,F
1/28/13,15:25,INJURED,25,M
1/28/13,15:15,INJURED,33,F
1/28/13,18:40,INJURED,35,M
1/28/13,14:00,INJURED,37,F
1/28/13,18:05,INJURED,39,F
1/28/13,13:00,INJURED,41,F
1/28/13,08:45,INJURED,43,M
1/28/13,17:10,INJURED,47,M
1/28/13,19:40,INJURED,54,M
1/28/13,13:30,INJURED,59,F
1/28/13,13:25,INJURED,81,F
1/28/13,17:45,INJURED,0,F
1/28/13,07:45,INJURED,0,M
1/28/13,12:10,INJURED,0,M
1/28/13,16:50,INJURED,0,M
1/29/13,11:00,INJURED,25,M
1/29/13,18:40,INJURED,31,M
1/29/13,20:35,INJURED,38,M
1/29/13,14:50,INJURED,53,F
1/29/13,10:05,INJURED,61,M
1/29/13,17:30,INJURED,71,M
1/29/13,06:55,INJURED,0,M
1/30/13,14:30,INJURED,20,F
1/30/13,16:30,INJURED,24,M
1/30/13,20:00,INJURED,27,M
1/30/13,18:05,INJURED,30,M
1/30/13,18:15,INJURED,31,F
1/30/13,18:10,INJURED,31,M
1/30/13,08:00,INJURED,36,F
1/30/13,08:00,INJURED,38,F
1/30/13,07:30,INJURED,40,M
1/30/13,13:50,INJURED,42,M
1/30/13,14:00,INJURED,45,M
1/30/13,20:10,INJURED,46,M
1/30/13,08:10,INJURED,46,F
1/30/13,18:30,INJURED,48,F
1/30/13,05:55,INJURED,62,M
1/30/13,08:15,INJURED,69,F
1/30/13,18:00,INJURED,71,M
1/30/13,07:40,INJURED,72,M
1/30/13,09:30,INJURED,81,M
1/30/13,15:45,INJURED,0,M
1/30/13,16:25,INJURED,0,F
1/30/13,17:50,INJURED,0,M
1/30/13,16:30,INJURED,0,F
1/31/13,19:20,INJURED,24,M
1/31/13,16:50,INJURED,28,M
1/31/13,08:40,INJURED,28,F
1/31/13,19:00,INJURED,32,F
1/31/13,21:25,INJURED,33,M
1/31/13,21:55,INJURED,33,M
1/31/13,20:30,INJURED,35,M
1/31/13,03:50,INJURED,37,M
1/31/13,13:00,INJURED,37,M
1/31/13,21:50,INJURED,39,F
1/31/13,20:45,INJURED,40,F
1/31/13,15:25,INJURED,45,F
1/31/13,18:05,INJURED,49,M
1/31/13,17:45,INJURED,52,M
1/31/13,09:00,INJURED,53,F
1/31/13,10:15,INJURED,85,F
1/31/13,15:30,INJURED,0,F
2/1/13,15:20,INJURED,22,M
2/1/13,14:11,INJURED,25,M
2/1/13,07:40,INJURED,31,M
2/1/13,17:50,INJURED,32,M
2/1/13,19:00,INJURED,40,M
2/1/13,11:15,INJURED,42,F
2/1/13,16:50,INJURED,46,F
2/1/13,14:50,INJURED,50,M
2/1/13,18:20,INJURED,59,M
2/1/13,18:10,INJURED,0,M
2/1/13,07:50,INJURED,0,M
2/2/13,13:45,INJURED,21,M
2/2/13,12:45,INJURED,24,M
2/2/13,18:25,INJURED,28,M
2/2/13,22:30,INJURED,31,M
2/2/13,13:30,INJURED,35,M
2/2/13,10:05,INJURED,44,M
2/2/13,18:50,INJURED,50,F
2/2/13,18:20,INJURED,57,M
2/2/13,13:55,NONE,59,F
2/2/13,10:50,INJURED,71,M
2/2/13,11:15,INJURED,74,F
2/2/13,20:00,INJURED,0,M
2/2/13,17:30,INJURED,0,M
2/2/13,16:49,INJURED,0,M
2/3/13,16:35,INJURED,24,M
2/3/13,11:25,INJURED,29,M
2/3/13,18:05,INJURED,33,M
2/3/13,15:30,INJURED,35,F
2/3/13,00:15,NONE,38,F
2/3/13,08:40,INJURED,47,M
2/3/13,09:15,INJURED,48,F
2/3/13,15:15,INJURED,56,M
2/3/13,09:00,INJURED,60,M
2/3/13,15:15,INJURED,62,M
2/3/13,12:20,NONE,77,F
2/3/13,12:40,NONE,0,M
2/3/13,11:30,INJURED,0,M
2/3/13,18:30,INJURED,0,M
2/3/13,19:30,INJURED,0,M
2/3/13,16:55,INJURED,0,M
2/3/13,21:10,INJURED,0,M
2/3/13,16:20,INJURED,0,M
2/4/13,10:40,INJURED,28,M
2/4/13,06:27,INJURED,29,M
2/4/13,16:45,INJURED,43,M
2/4/13,10:00,INJURED,45,M
2/4/13,17:35,INJURED,49,M
2/4/13,15:35,INJURED,59,F
2/4/13,10:00,INJURED,59,F
2/4/13,06:30,INJURED,62,M
2/4/13,16:00,INJURED,69,F
2/4/13,17:30,INJURED,75,M
2/4/13,07:40,NONE,0,M
2/4/13,10:00,NONE,0,M
2/4/13,17:30,NONE,0,M
2/4/13,07:50,INJURED,0,M
2/4/13,17:00,INJURED,0,M
2/4/13,15:40,INJURED,0,F
2/4/13,07:50,INJURED,0,M
2/5/13,11:30,INJURED,22,F
2/5/13,15:15,INJURED,30,M
2/5/13,19:25,INJURED,38,M
2/5/13,23:50,INJURED,47,M
2/5/13,14:30,INJURED,49,F
2/5/13,08:10,INJURED,53,M
2/5/13,09:25,INJURED,59,M
2/5/13,15:20,INJURED,0,F
2/5/13,18:25,INJURED,0,M
2/6/13,19:10,INJURED,21,M
2/6/13,17:05,INJURED,22,M
2/6/13,16:55,INJURED,29,F
2/6/13,16:20,INJURED,30,M
2/6/13,20:30,INJURED,37,M
2/6/13,03:50,INJURED,38,M
2/6/13,16:45,INJURED,40,F
2/6/13,07:30,INJURED,40,M
2/6/13,09:30,INJURED,41,F
2/6/13,08:35,INJURED,43,M
2/6/13,14:40,INJURED,44,F
2/6/13,08:40,INJURED,49,M
2/6/13,15:15,INJURED,50,F
2/6/13,18:30,INJURED,57,M
2/6/13,14:00,INJURED,58,M
2/6/13,09:50,INJURED,60,M
2/6/13,14:15,INJURED,61,F
2/6/13,16:00,INJURED,67,M
2/6/13,12:10,NONE,77,F
2/6/13,11:30,INJURED,88,F
2/6/13,18:15,INJURED,0,F
2/6/13,19:50,INJURED,0,M
2/6/13,10:50,INJURED,0,M
2/6/13,18:30,INJURED,0,M
2/7/13,10:55,INJURED,31,F
2/7/13,08:10,INJURED,34,M
2/7/13,19:50,INJURED,36,M
2/7/13,07:30,INJURED,41,M
2/7/13,12:35,NONE,51,F
2/7/13,14:00,INJURED,64,M
2/7/13,18:55,INJURED,66,F
2/7/13,10:00,INJURED,90,F
2/7/13,13:35,INJURED,97,F
2/7/13,15:40,INJURED,0,M
2/7/13,16:35,INJURED,0,F
2/7/13,10:45,INJURED,0,M
2/8/13,16:40,INJURED,31,M
2/8/13,12:40,INJURED,44,M
2/8/13,22:00,INJURED,49,M
2/8/13,08:30,INJURED,54,M
2/8/13,14:30,INJURED,0,F
2/8/13,07:30,INJURED,0,M
2/8/13,21:30,INJURED,0,M
2/9/13,16:35,INJURED,20,M
2/9/13,02:25,INJURED,22,F
2/9/13,09:05,INJURED,41,M
2/9/13,07:45,INJURED,50,M
2/9/13,13:51,INJURED,80,F
2/9/13,09:40,NONE,0,M
2/9/13,12:25,INJURED,0,M
2/9/13,12:30,INJURED,0,F
2/10/13,18:00,INJURED,27,M
2/10/13,21:00,NONE,30,F
2/10/13,17:00,INJURED,37,M
2/10/13,16:30,INJURED,49,M
2/10/13,20:37,INJURED,51,F
2/10/13,08:00,INJURED,59,M
2/10/13,17:30,INJURED,66,F
2/10/13,07:00,INJURED,72,M
2/10/13,21:25,INJURED,0,M
2/10/13,20:36,INJURED,0,M
2/11/13,07:10,INJURED,21,M
2/11/13,16:45,INJURED,27,F
2/11/13,06:50,INJURED,39,F
2/11/13,07:30,INJURED,51,F
2/11/13,19:20,INJURED,64,M
2/11/13,08:40,INJURED,70,M
2/11/13,08:00,INJURED,71,F
2/11/13,11:30,INJURED,72,M
2/11/13,17:40,INJURED,0,M
2/11/13,15:40,INJURED,0,M
2/12/13,14:20,INJURED,21,M
2/12/13,11:10,INJURED,22,F
2/12/13,15:45,INJURED,23,M
2/12/13,17:55,INJURED,23,F
2/12/13,13:50,INJURED,25,F
2/12/13,15:00,INJURED,25,M
2/12/13,06:40,INJURED,28,F
2/12/13,12:12,INJURED,30,M
2/12/13,07:50,INJURED,32,M
2/12/13,23:55,INJURED,36,F
2/12/13,11:15,INJURED,41,M
2/12/13,11:00,INJURED,42,M
2/12/13,08:05,INJURED,43,M
2/12/13,15:45,INJURED,47,F
2/12/13,10:25,INJURED,67,F
2/12/13,15:30,INJURED,0,F
2/12/13,00:45,INJURED,0,M
2/12/13,13:15,INJURED,0,M
2/12/13,13:45,INJURED,0,M
2/13/13,23:30,INJURED,21,M
2/13/13,17:10,INJURED,22,F
2/13/13,18:45,INJURED,25,M
2/13/13,05:55,INJURED,31,M
2/13/13,17:35,INJURED,32,M
2/13/13,21:30,INJURED,33,M
2/13/13,20:30,INJURED,33,M
2/13/13,17:30,NONE,46,M
2/13/13,21:45,INJURED,52,M
2/13/13,18:30,INJURED,55,M
2/13/13,22:30,INJURED,0,M
2/14/13,16:00,INJURED,21,M
2/14/13,18:20,INJURED,23,F
2/14/13,13:40,INJURED,23,M
2/14/13,13:45,INJURED,29,F
2/14/13,07:40,INJURED,30,F
2/14/13,14:00,INJURED,30,F
2/14/13,13:25,INJURED,31,M
2/14/13,17:30,INJURED,35,M
2/14/13,07:40,INJURED,38,M
2/14/13,15:30,INJURED,40,M
2/14/13,14:00,INJURED,40,M
2/14/13,13:20,INJURED,51,M
2/14/13,07:05,INJURED,58,M
2/14/13,07:55,INJURED,0,M
2/14/13,17:13,INJURED,0,M
2/15/13,19:30,INJURED,23,M
2/15/13,23:10,INJURED,24,F
2/15/13,02:50,INJURED,24,F
2/15/13,15:45,INJURED,24,M
2/15/13,14:55,INJURED,29,M
2/15/13,00:05,INJURED,31,M
2/15/13,07:45,INJURED,41,F
2/15/13,23:15,INJURED,45,M
2/15/13,15:45,NONE,46,F
2/15/13,12:30,INJURED,46,M
2/15/13,10:40,INJURED,48,M
2/15/13,08:45,INJURED,48,M
2/15/13,11:55,INJURED,51,M
2/15/13,20:00,INJURED,64,M
2/15/13,18:45,INJURED,81,M
2/15/13,07:55,NONE,0,
2/15/13,08:00,INJURED,0,M
2/15/13,07:45,INJURED,0,M
2/15/13,20:45,INJURED,0,M
2/15/13,13:30,INJURED,0,M
2/15/13,07:20,INJURED,0,M
2/16/13,15:30,INJURED,26,M
2/16/13,11:40,INJURED,28,M
2/16/13,11:30,INJURED,43,M
2/16/13,01:35,INJURED,46,F
2/16/13,18:30,INJURED,49,M
2/16/13,13:40,INJURED,52,M
2/16/13,18:51,INJURED,59,F
2/16/13,08:50,INJURED,60,M
2/16/13,15:00,INJURED,62,M
2/16/13,08:50,INJURED,66,M
2/16/13,10:55,INJURED,74,F
2/16/13,15:40,INJURED,80,F
2/16/13,15:00,INJURED,81,F
2/16/13,19:25,INJURED,0,M
2/17/13,19:05,INJURED,22,M
2/17/13,11:36,INJURED,36,M
2/17/13,17:25,INJURED,42,M
2/17/13,22:05,INJURED,46,M
2/17/13,15:10,INJURED,46,F
2/17/13,12:45,INJURED,48,M
2/17/13,04:15,INJURED,56,M
2/17/13,11:45,NONE,72,M
2/17/13,20:30,NONE,0,M
2/17/13,20:20,INJURED,0,F
2/17/13,13:00,INJURED,0,F
2/18/13,13:50,INJURED,24,F
2/18/13,13:10,INJURED,33,F
2/18/13,19:15,INJURED,34,F
2/18/13,17:30,INJURED,59,M
2/18/13,16:40,NONE,71,M
2/18/13,08:30,INJURED,80,M
2/18/13,15:00,INJURED,0,M
2/18/13,15:45,INJURED,0,M
2/18/13,12:05,INJURED,0,M
2/18/13,18:55,INJURED,0,F
2/19/13,16:35,INJURED,20,M
2/19/13,09:30,INJURED,22,M
2/19/13,18:10,INJURED,25,M
2/19/13,16:30,INJURED,36,F
2/19/13,10:30,INJURED,38,F
2/19/13,11:00,INJURED,48,M
2/19/13,19:55,INJURED,50,M
2/19/13,21:40,INJURED,54,F
2/19/13,16:05,INJURED,58,F
2/19/13,16:30,INJURED,64,M
2/19/13,20:30,INJURED,0,M
2/19/13,15:45,INJURED,0,M
2/19/13,07:45,INJURED,0,M
2/19/13,07:55,INJURED,0,M
2/20/13,12:10,INJURED,22,F
2/20/13,20:30,INJURED,25,M
2/20/13,20:20,INJURED,28,M
2/20/13,18:00,INJURED,29,M
2/20/13,18:00,INJURED,30,F
2/20/13,11:40,INJURED,32,M
2/20/13,15:30,INJURED,40,M
2/20/13,13:20,INJURED,40,F
2/20/13,12:05,INJURED,43,M
2/20/13,19:17,INJURED,61,M
2/20/13,13:50,INJURED,84,M
2/20/13,15:55,INJURED,84,F
2/20/13,15:45,INJURED,0,X
2/20/13,08:10,INJURED,0,M
2/21/13,16:30,INJURED,21,M
2/21/13,13:50,INJURED,22,F
2/21/13,13:40,INJURED,23,M
2/21/13,14:25,INJURED,23,F
2/21/13,06:00,INJURED,25,M
2/21/13,07:10,INJURED,40,M
2/21/13,10:00,INJURED,42,M
2/21/13,08:30,INJURED,55,M
2/21/13,11:15,INJURED,56,M
2/21/13,06:10,INJURED,56,F
2/21/13,15:10,INJURED,61,F
2/21/13,09:45,INJURED,69,F
2/21/13,20:35,INJURED,0,M
2/21/13,15:10,INJURED,0,
2/21/13,20:00,INJURED,0,M
2/21/13,15:15,INJURED,0,M
2/21/13,15:40,INJURED,0,M
2/21/13,07:50,INJURED,0,M
2/22/13,18:35,INJURED,22,M
2/22/13,20:45,INJURED,33,M
2/22/13,16:30,INJURED,33,F
2/22/13,17:05,INJURED,36,F
2/22/13,09:05,INJURED,37,M
2/22/13,19:50,INJURED,56,M
2/22/13,18:05,INJURED,58,M
2/22/13,16:00,INJURED,63,F
2/22/13,14:20,INJURED,64,F
2/22/13,19:35,INJURED,0,X
2/22/13,16:55,INJURED,0,M
2/22/13,15:10,INJURED,0,M
2/22/13,16:30,INJURED,0,X
2/22/13,19:40,INJURED,0,M
2/22/13,17:00,INJURED,0,M
2/22/13,06:55,INJURED,0,F
2/23/13,19:05,INJURED,24,M
2/23/13,16:45,INJURED,29,M
2/23/13,22:45,INJURED,30,F
2/23/13,07:50,INJURED,33,M
2/23/13,18:40,INJURED,34,F
2/23/13,13:40,INJURED,40,M
2/23/13,20:30,INJURED,41,M
2/23/13,18:55,INJURED,42,M
2/23/13,22:58,INJURED,43,M
2/23/13,19:35,INJURED,45,M
2/23/13,10:20,INJURED,46,F
2/23/13,16:00,INJURED,46,M
2/23/13,08:00,INJURED,48,F
2/23/13,14:40,INJURED,53,F
2/23/13,18:45,INJURED,54,M
2/23/13,12:30,INJURED,70,F
2/23/13,10:25,INJURED,0,M
2/23/13,14:30,INJURED,0,M
2/23/13,19:10,INJURED,0,F
2/24/13,13:25,INJURED,20,F
2/24/13,18:15,INJURED,25,M
2/24/13,02:00,INJURED,37,M
2/24/13,13:20,INJURED,38,F
2/24/13,22:40,INJURED,41,M
2/24/13,09:30,INJURED,52,M
2/24/13,15:00,INJURED,0,M
2/24/13,16:05,INJURED,0,M
2/24/13,17:00,INJURED,0,F
2/25/13,11:55,INJURED,26,M
2/25/13,11:45,INJURED,34,M
2/25/13,15:00,INJURED,38,F
2/25/13,11:40,INJURED,48,M
2/25/13,20:00,INJURED,52,M
2/25/13,19:30,INJURED,60,M
2/25/13,15:50,INJURED,0,M
2/26/13,08:00,INJURED,22,F
2/26/13,06:50,INJURED,24,M
2/26/13,16:20,INJURED,25,M
2/26/13,19:20,INJURED,33,M
2/26/13,02:10,INJURED,40,M
2/26/13,16:10,INJURED,45,M
2/26/13,10:40,INJURED,46,M
2/26/13,16:50,INJURED,50,M
2/26/13,08:00,INJURED,55,M
2/26/13,14:20,INJURED,73,F
2/26/13,07:15,INJURED,98,M
2/26/13,07:45,INJURED,0,F
2/26/13,09:35,INJURED,0,F
2/26/13,18:30,INJURED,0,M
2/26/13,13:35,INJURED,0,F
2/26/13,07:45,INJURED,0,M
2/27/13,17:20,INJURED,21,M
2/27/13,14:45,INJURED,23,F
2/27/13,19:15,INJURED,27,M
2/27/13,09:50,INJURED,38,F
2/27/13,19:50,NONE,39,M
2/27/13,14:35,INJURED,48,F
2/27/13,15:15,NONE,49,M
2/27/13,10:40,INJURED,49,M
2/27/13,08:35,INJURED,56,M
2/27/13,14:55,INJURED,63,F
2/27/13,14:25,INJURED,67,M
2/27/13,07:10,INJURED,0,M
2/27/13,13:55,INJURED,0,M
2/27/13,16:20,INJURED,0,F
2/27/13,20:10,INJURED,0,M
2/28/13,17:40,INJURED,23,M
2/28/13,16:30,INJURED,23,M
2/28/13,13:05,INJURED,26,F
2/28/13,21:30,INJURED,36,F
2/28/13,21:20,INJURED,41,M
2/28/13,15:00,INJURED,48,M
2/28/13,16:50,INJURED,51,M
2/28/13,14:20,INJURED,54,M
2/28/13,16:50,INJURED,55,M
2/28/13,17:15,INJURED,56,M
2/28/13,20:15,INJURED,57,F
2/28/13,10:50,INJURED,59,F
2/28/13,08:40,INJURED,61,M
2/28/13,15:30,INJURED,63,M
2/28/13,16:40,INJURED,0,M
2/28/13,07:40,INJURED,0,F
2/28/13,21:40,INJURED,0,F
3/1/13,09:15,INJURED,20,F
3/1/13,16:30,NONE,21,M
3/1/13,20:40,INJURED,23,M
3/1/13,08:00,INJURED,25,M
3/1/13,00:10,INJURED,26,M
3/1/13,09:55,INJURED,32,F
3/1/13,18:50,INJURED,35,M
3/1/13,20:45,INJURED,39,M
3/1/13,17:25,INJURED,50,M
3/1/13,15:15,INJURED,54,M
3/1/13,11:15,INJURED,59,F
3/1/13,13:00,INJURED,63,F
3/1/13,22:30,INJURED,69,M
3/1/13,18:40,INJURED,77,M
3/1/13,15:35,INJURED,86,M
3/1/13,13:40,INJURED,89,M
3/1/13,18:00,NONE,0,M
3/1/13,15:15,INJURED,0,M
3/1/13,07:55,INJURED,0,M
3/1/13,07:45,INJURED,0,M
3/1/13,07:50,INJURED,0,M
3/1/13,14:55,INJURED,0,M
3/2/13,10:35,INJURED,30,F
3/2/13,15:30,NONE,31,M
3/2/13,16:10,INJURED,33,M
3/2/13,15:25,INJURED,35,M
3/2/13,14:35,INJURED,37,M
3/2/13,15:20,INJURED,39,M
3/2/13,13:30,INJURED,42,M
3/2/13,18:50,INJURED,47,F
3/2/13,20:50,INJURED,56,M
3/2/13,12:25,INJURED,58,M
3/2/13,20:15,INJURED,75,M
3/2/13,14:45,INJURED,77,M
3/2/13,17:55,INJURED,0,M
3/2/13,05:30,INJURED,0,F
3/2/13,06:00,INJURED,0,X
3/2/13,19:30,INJURED,0,M
3/2/13,17:20,INJURED,0,
3/3/13,11:50,INJURED,29,M
3/3/13,19:40,INJURED,40,F
3/3/13,17:25,INJURED,53,F
3/3/13,12:35,INJURED,54,M
3/3/13,14:15,INJURED,55,F
3/3/13,09:55,INJURED,57,F
3/3/13,16:30,INJURED,0,M
3/3/13,14:15,INJURED,0,M
3/3/13,14:30,INJURED,0,M
3/4/13,07:20,INJURED,20,M
3/4/13,11:20,INJURED,23,F
3/4/13,21:50,INJURED,23,F
3/4/13,17:10,INJURED,25,M
3/4/13,18:05,INJURED,28,M
3/4/13,20:20,INJURED,30,F
3/4/13,18:20,INJURED,35,M
3/4/13,18:45,INJURED,39,M
3/4/13,15:30,INJURED,39,M
3/4/13,18:30,INJURED,44,F
3/4/13,16:55,INJURED,48,F
3/4/13,01:15,INJURED,49,M
3/4/13,20:50,INJURED,58,F
3/4/13,16:10,INJURED,68,F
3/4/13,09:50,INJURED,70,F
3/4/13,07:30,INJURED,72,M
3/4/13,15:15,INJURED,0,F
3/4/13,15:40,INJURED,0,M
3/4/13,18:00,INJURED,0,M
3/4/13,16:30,INJURED,0,M
3/4/13,07:15,INJURED,0,M
3/4/13,15:30,INJURED,0,M
3/5/13,18:00,INJURED,21,M
3/5/13,12:15,INJURED,21,M
3/5/13,18:00,INJURED,26,F
3/5/13,17:45,INJURED,27,F
3/5/13,03:00,INJURED,29,F
3/5/13,09:45,INJURED,30,F
3/5/13,18:25,INJURED,30,M
3/5/13,14:45,INJURED,33,M
3/5/13,11:30,INJURED,52,M
3/5/13,15:05,INJURED,0,M
3/6/13,14:20,NONE,22,M
3/6/13,10:10,INJURED,35,M
3/6/13,18:30,INJURED,38,F
3/6/13,20:20,INJURED,38,F
3/6/13,07:05,INJURED,43,M
3/6/13,18:40,INJURED,46,F
3/6/13,15:20,INJURED,52,M
3/6/13,06:30,INJURED,53,M
3/6/13,07:25,INJURED,59,M
3/6/13,22:05,INJURED,0,M
3/6/13,16:30,INJURED,0,M
3/6/13,15:10,INJURED,0,M
3/6/13,08:30,INJURED,0,M
3/7/13,20:35,INJURED,20,F
3/7/13,15:00,INJURED,25,F
3/7/13,19:05,INJURED,30,M
3/7/13,06:50,INJURED,34,M
3/7/13,08:15,INJURED,44,M
3/7/13,15:00,INJURED,48,M
3/7/13,19:50,INJURED,51,M
3/7/13,00:05,INJURED,54,F
3/7/13,22:00,INJURED,65,M
3/7/13,13:50,INJURED,76,M
3/7/13,08:00,INJURED,90,M
3/7/13,15:30,INJURED,0,M
3/7/13,07:35,INJURED,0,F
3/8/13,17:15,INJURED,21,F
3/8/13,06:55,INJURED,22,M
