date,time,injury,age,PED_ROLE,sex
10/26/2019,20:50,INJURED,71,Pedestrian,M
10/26/2019,22:00,INJURED,17,Pedestrian,F
10/26/2019,8:50,NONE,35,Pedestrian,F
10/26/2019,1:15,INJURED,24,Pedestrian,F
10/26/2019,20:00,INJURED,67,Pedestrian,F
10/23/2019,12:35,INJURED,59,Pedestrian,F
10/26/2019,22:00,INJURED,14,Pedestrian,F
10/26/2019,0:00,INJURED,18,Pedestrian,F
10/24/2019,19:17,INJURED,30,Pedestrian,F
10/26/2019,20:59,INJURED,46,Pedestrian,F
10/24/2019,8:20,INJURED,24,Pedestrian,F
10/25/2019,12:45,NONE,68,Pedestrian,M
10/26/2019,14:20,INJURED,74,Pedestrian,M
10/17/2019,21:51,INJURED,25,Pedestrian,M
10/22/2019,18:25,INJURED,6,Pedestrian,M
10/23/2019,16:45,INJURED,53,Pedestrian,M
03/14/2016,8:30,INJURED,30,Pedestrian,M
10/26/2019,22:00,INJURED,15,Pedestrian,F
10/26/2019,1:15,INJURED,23,Pedestrian,F
10/26/2019,17:08,INJURED,34,Pedestrian,M
10/26/2019,1:15,INJURED,44,Pedestrian,M
10/26/2019,2:10,INJURED,23,Pedestrian,M
08/25/2016,14:00,INJURED,42,Pedestrian,M
10/26/2019,0:10,INJURED,30,Pedestrian,F
10/26/2019,13:08,INJURED,58,Pedestrian,F
10/26/2019,19:04,INJURED,48,Pedestrian,F
10/26/2019,18:40,INJURED,23,Pedestrian,M
10/30/2016,12:00,INJURED,61,Pedestrian,M
10/26/2019,18:21,NONE,,Pedestrian,F
10/23/2019,21:00,INJURED,33,Pedestrian,M
10/26/2019,17:26,INJURED,29,Pedestrian,M
10/26/2019,0:18,INJURED,33,Pedestrian,M
10/22/2019,21:15,INJURED,58,Pedestrian,M
05/13/2018,22:05,INJURED,26,Pedestrian,F
10/26/2019,9:10,INJURED,17,Pedestrian,F
10/26/2019,4:15,NONE,22,Pedestrian,M
07/20/2016,13:45,INJURED,8,Pedestrian,M
10/23/2019,14:50,INJURED,49,Pedestrian,M
10/26/2019,9:05,INJURED,7,Pedestrian,M
10/26/2019,20:46,NONE,,Pedestrian,M
10/26/2019,19:56,INJURED,34,Pedestrian,F
10/17/2019,21:51,NONE,23,Pedestrian,F
04/04/2016,11:14,INJURED,49,Pedestrian,F
10/27/2019,6:50,INJURED,23,Pedestrian,F
07/01/2016,22:21,INJURED,22,Pedestrian,M
05/04/2019,19:30,INJURED,58,Pedestrian,F
10/27/2019,11:30,INJURED,71,Pedestrian,M
10/27/2019,12:15,INJURED,73,Pedestrian,F
08/10/2016,17:21,INJURED,50,Pedestrian,M
10/27/2019,6:30,INJURED,69,Pedestrian,M
10/24/2019,12:57,NONE,57,Pedestrian,F
10/26/2019,12:21,INJURED,76,Pedestrian,F
10/27/2019,13:30,INJURED,53,Pedestrian,M
10/25/2019,10:30,INJURED,44,Pedestrian,M
10/20/2019,18:25,INJURED,19,Pedestrian,F
10/27/2019,13:15,INJURED,44,Pedestrian,M
10/27/2019,16:14,NONE,30,Pedestrian,M
10/27/2019,0:42,INJURED,52,Pedestrian,F
10/24/2019,7:00,INJURED,72,Pedestrian,M
10/27/2019,0:40,INJURED,56,Pedestrian,F
10/27/2019,7:03,KILLED,50,Pedestrian,M
05/24/2016,7:00,INJURED,31,Pedestrian,F
10/27/2019,19:29,NONE,25,Pedestrian,F
10/27/2019,23:40,INJURED,,Pedestrian,M
10/27/2019,19:47,INJURED,57,Pedestrian,F
10/24/2019,6:45,INJURED,46,Pedestrian,F
10/26/2019,21:00,INJURED,46,Pedestrian,F
08/13/2016,13:30,INJURED,37,Pedestrian,M
06/25/2016,21:20,INJURED,73,Pedestrian,M
10/25/2016,14:30,INJURED,13,Pedestrian,M
10/27/2019,10:15,INJURED,69,Pedestrian,F
10/26/2019,12:21,INJURED,66,Pedestrian,F
10/27/2019,2:40,INJURED,41,Pedestrian,M
10/27/2019,7:40,NONE,51,Pedestrian,M
10/24/2019,12:57,INJURED,,Pedestrian,M
10/09/2019,12:00,INJURED,27,Pedestrian,F
10/27/2019,12:15,INJURED,49,Pedestrian,M
10/27/2019,14:05,INJURED,35,Pedestrian,M
10/27/2019,8:45,INJURED,41,Pedestrian,F
10/27/2019,2:04,INJURED,31,Pedestrian,M
10/23/2019,15:10,INJURED,20,Pedestrian,M
10/27/2019,0:50,INJURED,39,Pedestrian,F
06/27/2016,14:00,NONE,53,Pedestrian,M
10/27/2019,12:15,INJURED,61,Pedestrian,F
10/24/2019,14:53,NONE,34,Pedestrian,F
10/27/2019,11:00,INJURED,65,Pedestrian,M
10/26/2019,18:02,INJURED,53,Pedestrian,M
10/27/2019,8:00,INJURED,56,Pedestrian,M
08/03/2016,12:30,INJURED,6,Pedestrian,M
10/23/2019,16:45,INJURED,13,Pedestrian,M
10/28/2019,18:40,INJURED,66,Pedestrian,M
10/28/2019,6:20,INJURED,68,Pedestrian,M
10/28/2019,14:06,INJURED,27,Pedestrian,M
11/04/2016,3:30,INJURED,20,Pedestrian,F
12/05/2016,18:30,INJURED,68,Pedestrian,F
10/28/2019,12:10,INJURED,53,Pedestrian,M
10/08/2019,7:07,INJURED,53,Pedestrian,M
10/28/2019,15:15,INJURED,69,Pedestrian,M
10/28/2019,16:30,INJURED,11,Pedestrian,F
11/10/2016,8:33,INJURED,54,Pedestrian,F
10/28/2019,14:35,INJURED,13,Pedestrian,M
10/28/2019,7:02,INJURED,17,Pedestrian,F
10/28/2019,18:59,INJURED,29,Pedestrian,F
09/27/2019,6:08,INJURED,24,Pedestrian,M
10/23/2019,14:51,INJURED,31,Pedestrian,F
10/27/2019,9:57,INJURED,85,Pedestrian,M
10/28/2019,19:32,INJURED,10,Pedestrian,M
10/27/2019,9:19,INJURED,22,Pedestrian,F
10/28/2019,6:30,INJURED,41,Pedestrian,M
10/28/2019,22:00,INJURED,47,Pedestrian,M
10/28/2019,9:33,INJURED,12,Pedestrian,M
10/28/2019,19:00,INJURED,68,Pedestrian,F
04/27/2016,8:40,INJURED,36,Pedestrian,M
10/28/2019,7:50,INJURED,63,Pedestrian,F
08/16/2016,8:04,INJURED,43,Pedestrian,M
10/28/2016,15:30,INJURED,2,Pedestrian,M
10/11/2019,9:20,INJURED,49,Pedestrian,M
10/28/2019,16:40,INJURED,24,Pedestrian,M
11/22/2016,10:00,INJURED,2,Pedestrian,M
10/24/2016,14:00,INJURED,61,Pedestrian,M
10/28/2019,13:45,INJURED,53,Pedestrian,M
10/28/2019,18:20,INJURED,12,Pedestrian,M
10/28/2016,20:30,INJURED,49,Pedestrian,M
10/28/2019,6:50,INJURED,62,Pedestrian,M
10/28/2019,20:15,INJURED,58,Pedestrian,F
10/28/2019,14:06,NONE,31,Pedestrian,M
10/28/2019,20:12,INJURED,56,Pedestrian,F
10/29/2019,5:10,NONE,87,Pedestrian,F
10/29/2019,16:30,INJURED,11,Pedestrian,F
10/29/2019,14:47,INJURED,12,Pedestrian,M
10/29/2019,12:45,NONE,29,Pedestrian,F
10/29/2019,18:28,INJURED,39,Pedestrian,F
10/29/2019,13:35,INJURED,27,Pedestrian,F
10/29/2019,12:50,INJURED,17,Pedestrian,F
10/29/2019,20:08,INJURED,32,Pedestrian,F
10/29/2019,18:30,INJURED,10,Pedestrian,M
10/29/2019,20:10,INJURED,56,Pedestrian,F
10/29/2019,9:50,INJURED,58,Pedestrian,M
10/29/2019,6:20,INJURED,65,Pedestrian,M
10/29/2019,9:28,INJURED,51,Pedestrian,M
10/29/2019,21:50,INJURED,28,Pedestrian,F
10/29/2019,12:30,INJURED,68,Pedestrian,F
10/29/2019,19:30,INJURED,13,Pedestrian,F
10/29/2019,10:00,INJURED,22,Pedestrian,F
10/29/2019,14:00,NONE,27,Pedestrian,F
10/29/2019,19:50,INJURED,24,Pedestrian,M
10/29/2019,16:10,INJURED,12,Pedestrian,M
06/26/2016,1:00,INJURED,74,Pedestrian,F
10/29/2019,22:35,INJURED,42,Pedestrian,M
10/29/2019,19:50,INJURED,22,Pedestrian,F
12/18/2016,16:10,INJURED,8,Pedestrian,F
10/29/2019,13:30,INJURED,15,Pedestrian,M
10/29/2019,8:15,INJURED,9,Pedestrian,M
12/11/2016,8:00,INJURED,34,Pedestrian,M
10/29/2019,18:12,INJURED,62,Pedestrian,M
10/29/2019,20:45,INJURED,23,Pedestrian,F
10/29/2019,16:00,INJURED,34,Pedestrian,M
10/29/2019,19:30,INJURED,74,Pedestrian,F
10/29/2019,19:10,INJURED,40,Pedestrian,F
01/02/2017,18:40,NONE,46,Pedestrian,F
10/29/2019,19:41,INJURED,63,Pedestrian,M
10/29/2019,22:50,INJURED,18,Pedestrian,F
10/29/2019,20:39,INJURED,72,Pedestrian,F
10/29/2019,19:56,INJURED,25,Pedestrian,M
10/29/2019,17:00,INJURED,66,Pedestrian,F
10/29/2019,19:20,INJURED,74,Pedestrian,M
10/30/2019,15:00,INJURED,47,Pedestrian,F
07/11/2016,13:20,INJURED,44,Pedestrian,M
10/22/2019,20:50,INJURED,61,Pedestrian,F
10/30/2019,15:00,INJURED,45,Pedestrian,F
10/29/2019,20:10,INJURED,33,Pedestrian,M
10/18/2019,18:40,INJURED,58,Pedestrian,F
10/30/2019,5:24,INJURED,56,Pedestrian,F
10/27/2019,16:30,INJURED,18,Pedestrian,F
10/30/2019,12:00,INJURED,,Pedestrian,F
10/29/2019,7:20,INJURED,58,Pedestrian,F
10/30/2019,18:56,INJURED,52,Pedestrian,F
05/06/2016,22:40,INJURED,25,Pedestrian,F
10/30/2019,9:10,INJURED,20,Pedestrian,F
10/30/2019,13:50,INJURED,36,Pedestrian,F
10/03/2019,18:50,KILLED,73,Pedestrian,M
06/23/2016,17:20,INJURED,23,Pedestrian,F
10/27/2019,12:00,INJURED,90,Pedestrian,F
08/05/2016,17:41,INJURED,49,Pedestrian,F
10/30/2019,15:00,INJURED,60,Pedestrian,F
10/27/2019,18:48,INJURED,31,Pedestrian,M
10/30/2019,15:00,INJURED,32,Pedestrian,M
10/16/2019,14:42,INJURED,56,Pedestrian,M
10/30/2019,15:00,INJURED,48,Pedestrian,F
10/30/2019,14:47,INJURED,29,Pedestrian,M
10/30/2019,6:42,INJURED,53,Pedestrian,F
06/08/2016,9:50,INJURED,26,Pedestrian,F
10/30/2019,18:56,INJURED,20,Pedestrian,F
10/29/2019,15:20,INJURED,31,Pedestrian,F
10/29/2019,12:30,INJURED,38,Pedestrian,F
10/18/2019,14:20,INJURED,42,Pedestrian,M
01/01/2017,13:40,INJURED,49,Pedestrian,M
10/28/2019,13:00,INJURED,18,Pedestrian,F
10/30/2019,21:00,INJURED,41,Pedestrian,M
10/27/2019,14:51,INJURED,56,Pedestrian,
10/29/2019,15:32,INJURED,20,Pedestrian,F
10/30/2019,6:24,INJURED,50,Pedestrian,F
10/30/2019,21:49,NONE,42,Pedestrian,F
10/29/2019,19:40,INJURED,56,Pedestrian,M
10/29/2019,18:30,INJURED,82,Pedestrian,M
10/30/2019,11:00,INJURED,57,Pedestrian,M
10/30/2019,11:53,INJURED,42,Pedestrian,M
10/29/2019,18:55,INJURED,30,Pedestrian,F
10/30/2019,16:00,INJURED,14,Pedestrian,M
10/30/2019,18:24,INJURED,10,Pedestrian,F
11/20/2016,14:30,INJURED,37,Pedestrian,F
10/30/2019,6:55,INJURED,17,Pedestrian,F
10/30/2019,17:15,INJURED,48,Pedestrian,F
10/30/2019,6:52,INJURED,33,Pedestrian,M
09/26/2016,16:20,INJURED,65,Pedestrian,F
10/30/2019,1:15,INJURED,24,Pedestrian,M
12/23/2016,8:30,INJURED,57,Pedestrian,F
10/23/2019,8:30,INJURED,73,Pedestrian,M
10/30/2019,21:42,INJURED,49,Pedestrian,M
10/30/2019,8:32,INJURED,29,Pedestrian,M
08/05/2019,4:54,KILLED,52,Pedestrian,F
10/29/2019,12:30,INJURED,29,Pedestrian,M
10/17/2019,22:10,INJURED,29,Pedestrian,M
10/20/2019,19:25,INJURED,43,Pedestrian,F
10/30/2019,14:52,INJURED,27,Pedestrian,M
10/30/2019,0:00,INJURED,26,Pedestrian,F
10/31/2019,9:26,INJURED,63,Pedestrian,F
10/31/2019,16:30,INJURED,14,Pedestrian,F
10/31/2019,20:18,INJURED,61,Pedestrian,F
10/31/2019,20:00,INJURED,29,Pedestrian,F
10/31/2019,9:00,INJURED,81,Pedestrian,F
10/31/2019,0:15,INJURED,56,Pedestrian,M
10/31/2019,8:30,INJURED,10,Pedestrian,M
10/31/2019,19:20,INJURED,64,Pedestrian,F
10/31/2019,17:56,INJURED,51,Pedestrian,F
10/31/2019,21:02,INJURED,40,Pedestrian,F
10/31/2019,9:30,INJURED,37,Pedestrian,F
10/31/2019,9:52,INJURED,54,Pedestrian,F
10/31/2019,19:20,INJURED,62,Pedestrian,M
10/19/2019,8:37,INJURED,25,Pedestrian,F
10/31/2019,22:00,INJURED,27,Pedestrian,M
10/31/2019,16:30,INJURED,14,Pedestrian,M
10/31/2019,0:25,INJURED,24,Pedestrian,F
10/31/2019,16:30,INJURED,10,Pedestrian,F
07/25/2016,17:00,INJURED,0,Pedestrian,M
10/31/2019,18:55,INJURED,13,Pedestrian,M
10/31/2019,9:25,NONE,58,Pedestrian,M
10/31/2019,19:08,INJURED,55,Pedestrian,M
10/31/2019,17:45,INJURED,13,Pedestrian,M
10/31/2019,11:15,NONE,65,Pedestrian,F
10/31/2019,18:30,INJURED,18,Pedestrian,F
10/31/2019,6:50,INJURED,60,Pedestrian,M
10/29/2019,18:29,INJURED,49,Pedestrian,F
10/31/2019,16:30,INJURED,55,Pedestrian,M
10/31/2019,23:55,INJURED,19,Pedestrian,M
10/31/2019,8:45,INJURED,15,Pedestrian,F
04/21/2016,18:33,INJURED,79,Pedestrian,F
10/31/2019,11:25,INJURED,42,Pedestrian,M
08/17/2016,8:53,INJURED,17,Pedestrian,F
11/20/2016,0:06,INJURED,41,Pedestrian,M
10/31/2019,16:30,INJURED,37,Pedestrian,F
10/31/2019,0:00,INJURED,,Pedestrian,F
10/31/2019,0:00,INJURED,14,Pedestrian,F
10/31/2019,16:06,INJURED,13,Pedestrian,M
10/30/2019,19:05,INJURED,67,Pedestrian,M
10/31/2019,16:00,INJURED,4,Pedestrian,M
11/03/2016,15:27,INJURED,63,Pedestrian,M
08/12/2016,12:11,INJURED,5,Pedestrian,F
10/30/2019,18:07,INJURED,13,Pedestrian,F
11/01/2019,19:45,INJURED,25,Pedestrian,F
10/30/2019,13:43,INJURED,66,Pedestrian,M
12/16/2016,13:30,INJURED,50,Pedestrian,F
11/01/2019,20:30,INJURED,71,Pedestrian,F
09/06/2016,13:00,INJURED,54,Pedestrian,M
10/31/2019,14:00,INJURED,56,Pedestrian,M
10/31/2019,8:50,INJURED,42,Pedestrian,F
10/29/2019,18:22,INJURED,66,Pedestrian,M
11/01/2019,4:40,INJURED,64,Pedestrian,M
11/01/2019,23:53,INJURED,29,Pedestrian,M
10/21/2019,17:00,INJURED,55,Pedestrian,F
10/30/2019,8:20,INJURED,18,Pedestrian,F
11/01/2019,0:00,INJURED,21,Pedestrian,M
10/29/2019,19:58,NONE,23,Pedestrian,F
10/31/2019,20:40,INJURED,57,Pedestrian,M
11/01/2019,8:30,INJURED,11,Pedestrian,F
11/01/2019,6:05,INJURED,29,Pedestrian,M
11/01/2019,15:00,INJURED,,Pedestrian,M
10/31/2019,19:55,INJURED,32,Pedestrian,M
08/16/2016,9:30,INJURED,46,Pedestrian,M
08/08/2019,13:02,KILLED,77,Pedestrian,F
10/29/2019,19:58,NONE,25,Pedestrian,M
11/06/2016,16:00,NONE,0,Pedestrian,F
09/18/2016,13:48,INJURED,60,Pedestrian,F
10/16/2019,17:00,INJURED,10,Pedestrian,M
10/31/2019,16:25,INJURED,,Pedestrian,M
11/01/2019,15:00,NONE,61,Pedestrian,M
10/31/2019,6:40,INJURED,60,Pedestrian,F
11/01/2019,15:35,INJURED,54,Pedestrian,M
11/01/2019,3:30,INJURED,26,Pedestrian,M
10/31/2019,18:50,INJURED,58,Pedestrian,M
10/31/2019,7:55,NONE,11,Pedestrian,M
10/31/2019,9:22,NONE,,Pedestrian,M
11/01/2019,15:28,INJURED,43,Pedestrian,F
11/01/2019,20:45,INJURED,49,Pedestrian,F
11/01/2019,0:00,INJURED,23,Pedestrian,F
09/30/2016,19:45,INJURED,71,Pedestrian,M
11/01/2019,6:25,INJURED,54,Pedestrian,F
11/01/2019,13:10,INJURED,60,Pedestrian,M
10/30/2019,16:12,INJURED,54,Pedestrian,M
10/30/2019,10:20,INJURED,24,Pedestrian,M
11/01/2019,19:00,INJURED,65,Pedestrian,F
11/01/2019,14:57,INJURED,13,Pedestrian,F
11/01/2019,20:30,INJURED,66,Pedestrian,F
10/12/2016,18:50,INJURED,42,Pedestrian,M
09/23/2016,13:00,INJURED,60,Pedestrian,M
09/15/2016,9:50,INJURED,37,Pedestrian,M
11/01/2019,10:45,INJURED,41,Pedestrian,M
11/01/2019,1:07,INJURED,54,Pedestrian,F
09/28/2016,14:05,INJURED,14,Pedestrian,M
11/01/2019,11:00,INJURED,66,Pedestrian,F
11/01/2019,15:15,INJURED,19,Pedestrian,M
11/01/2019,23:10,INJURED,44,Pedestrian,M
10/31/2019,20:35,INJURED,40,Pedestrian,F
08/12/2016,10:51,INJURED,45,Pedestrian,F
03/16/2016,19:50,INJURED,48,Pedestrian,F
10/17/2016,15:15,INJURED,14,Pedestrian,M
11/01/2019,16:06,INJURED,15,Pedestrian,F
11/01/2019,15:54,INJURED,80,Pedestrian,F
11/01/2019,0:09,INJURED,36,Pedestrian,M
11/01/2019,6:00,INJURED,64,Pedestrian,F
11/01/2019,14:30,INJURED,28,Pedestrian,M
09/03/2016,13:00,INJURED,25,Pedestrian,F
11/10/2016,5:30,INJURED,57,Pedestrian,F
11/01/2019,18:24,NONE,36,Pedestrian,M
11/01/2019,7:55,INJURED,10,Pedestrian,F
11/01/2019,17:30,INJURED,37,Pedestrian,F
10/28/2019,8:20,INJURED,27,Pedestrian,M
11/01/2019,16:00,INJURED,15,Pedestrian,M
11/01/2019,11:30,INJURED,76,Pedestrian,F
11/01/2019,16:45,INJURED,16,Pedestrian,M
10/29/2019,21:35,INJURED,29,Pedestrian,F
11/01/2019,10:30,INJURED,62,Pedestrian,M
10/10/2016,15:45,INJURED,61,Pedestrian,M
04/14/2016,20:18,INJURED,23,Pedestrian,F
10/26/2019,16:30,INJURED,12,Pedestrian,F
11/27/2016,0:23,INJURED,66,Pedestrian,M
07/07/2019,12:59,KILLED,65,Pedestrian,M
10/27/2016,18:05,INJURED,4,Pedestrian,M
11/02/2019,9:50,INJURED,74,Pedestrian,F
11/02/2019,15:42,INJURED,45,Pedestrian,M
11/01/2019,16:20,INJURED,52,Pedestrian,F
04/16/2016,10:58,INJURED,29,Pedestrian,F
11/01/2019,14:07,INJURED,61,Pedestrian,M
10/28/2019,4:41,NONE,62,Pedestrian,M
09/12/2019,20:58,INJURED,59,Pedestrian,M
11/02/2019,2:00,INJURED,32,Pedestrian,M
10/21/2016,16:15,INJURED,21,Pedestrian,F
10/31/2019,17:24,INJURED,15,Pedestrian,M
11/02/2019,20:45,INJURED,40,Pedestrian,M
10/30/2019,13:00,INJURED,43,Pedestrian,F
10/31/2019,19:50,INJURED,66,Pedestrian,M
10/17/2016,23:40,INJURED,40,Pedestrian,M
11/01/2019,3:00,INJURED,34,Pedestrian,M
11/01/2019,22:10,INJURED,54,Pedestrian,F
11/02/2019,19:30,NONE,58,Pedestrian,M
11/02/2019,2:20,INJURED,53,Pedestrian,M
07/20/2016,23:20,INJURED,27,Pedestrian,F
11/02/2019,1:15,INJURED,54,Pedestrian,M
10/24/2019,10:50,INJURED,96,Pedestrian,F
10/22/2019,18:00,INJURED,17,Pedestrian,F
10/31/2019,7:00,INJURED,56,Pedestrian,F
10/29/2019,16:45,INJURED,14,Pedestrian,M
11/02/2019,19:49,INJURED,61,Pedestrian,F
11/02/2019,17:15,INJURED,12,Pedestrian,M
11/02/2019,4:38,INJURED,41,Pedestrian,M
11/02/2019,23:25,INJURED,25,Pedestrian,M
11/02/2019,13:56,INJURED,17,Pedestrian,M
11/02/2019,15:00,INJURED,44,Pedestrian,F
09/28/2016,14:15,INJURED,18,Pedestrian,M
10/31/2019,3:33,INJURED,35,Pedestrian,F
11/02/2019,9:00,INJURED,41,Pedestrian,F
11/02/2019,10:30,NONE,28,Pedestrian,M
11/02/2019,7:00,INJURED,26,Pedestrian,M
10/31/2019,17:20,INJURED,4,Pedestrian,M
11/02/2019,7:30,INJURED,64,Pedestrian,F
10/30/2019,19:37,NONE,42,Pedestrian,F
10/28/2019,4:41,INJURED,62,Pedestrian,M
11/02/2019,15:29,INJURED,45,Pedestrian,M
10/24/2019,16:00,INJURED,45,Pedestrian,F
10/27/2019,9:05,INJURED,30,Pedestrian,M
11/02/2019,8:15,INJURED,22,Pedestrian,F
11/02/2019,12:00,NONE,19,Pedestrian,F
10/29/2019,20:45,INJURED,23,Pedestrian,M
10/29/2019,19:15,INJURED,64,Pedestrian,F
10/16/2019,6:30,INJURED,67,Pedestrian,F
11/03/2019,23:00,INJURED,32,Pedestrian,M
12/01/2016,0:00,INJURED,55,Pedestrian,F
11/03/2019,18:05,INJURED,40,Pedestrian,M
11/04/2018,18:00,INJURED,2,Pedestrian,F
10/29/2019,20:19,INJURED,19,Pedestrian,F
11/03/2019,22:50,INJURED,28,Pedestrian,M
10/16/2016,19:45,INJURED,48,Pedestrian,M
09/29/2019,4:37,INJURED,36,Pedestrian,F
11/03/2019,23:10,INJURED,18,Pedestrian,F
10/31/2019,6:15,INJURED,40,Pedestrian,F
11/03/2019,4:42,INJURED,39,Pedestrian,F
10/31/2019,19:30,INJURED,20,Pedestrian,M
11/01/2019,18:00,INJURED,32,Pedestrian,F
11/03/2019,18:10,INJURED,69,Pedestrian,F
10/28/2019,18:00,INJURED,69,Pedestrian,M
03/18/2016,20:00,INJURED,36,Pedestrian,F
10/30/2019,23:43,INJURED,25,Pedestrian,F
10/29/2019,19:05,INJURED,19,Pedestrian,M
10/28/2019,15:10,INJURED,69,Pedestrian,M
11/03/2019,8:00,INJURED,52,Pedestrian,M
11/24/2016,18:55,INJURED,12,Pedestrian,M
10/31/2019,20:41,INJURED,18,Pedestrian,M
10/30/2019,19:00,INJURED,69,Pedestrian,M
11/01/2019,16:30,INJURED,58,Pedestrian,F
10/29/2019,19:43,INJURED,26,Pedestrian,F
11/04/2018,18:00,INJURED,26,Pedestrian,F
10/14/2016,11:00,INJURED,51,Pedestrian,M
11/02/2019,17:35,INJURED,63,Pedestrian,M
10/30/2019,23:43,INJURED,24,Pedestrian,F
11/03/2019,19:16,INJURED,59,Pedestrian,M
07/30/2016,12:00,INJURED,2,Pedestrian,F
11/03/2019,22:30,INJURED,56,Pedestrian,F
10/30/2019,12:30,INJURED,52,Pedestrian,F
09/29/2019,4:37,INJURED,36,Pedestrian,F
11/03/2019,22:34,INJURED,65,Pedestrian,M
10/26/2019,18:20,NONE,30,Pedestrian,F
12/04/2016,16:30,INJURED,15,Pedestrian,M
11/03/2019,1:15,INJURED,28,Pedestrian,F
11/03/2019,16:07,NONE,60,Pedestrian,M
11/03/2019,4:04,INJURED,29,Pedestrian,M
11/03/2019,10:38,INJURED,52,Pedestrian,M
11/03/2019,5:20,INJURED,32,Pedestrian,F
06/04/2016,1:10,INJURED,35,Pedestrian,M
11/09/2016,17:53,INJURED,40,Pedestrian,F
11/28/2016,19:00,INJURED,20,Pedestrian,F
07/13/2016,23:10,INJURED,3,Pedestrian,M
05/05/2016,15:45,NONE,11,Pedestrian,M
06/24/2016,11:50,INJURED,32,Pedestrian,F
12/23/2016,15:15,INJURED,13,Pedestrian,M
04/05/2016,18:15,INJURED,46,Pedestrian,M
11/05/2016,20:40,INJURED,42,Pedestrian,F
11/28/2016,19:58,INJURED,16,Pedestrian,M
12/10/2016,21:00,INJURED,70,Pedestrian,F
03/22/2016,12:09,INJURED,46,Pedestrian,M
11/30/2016,17:30,INJURED,28,Pedestrian,M
07/20/2016,14:30,INJURED,15,Pedestrian,M
06/24/2016,15:47,INJURED,12,Pedestrian,M
12/02/2016,7:35,INJURED,54,Pedestrian,M
07/22/2016,17:10,INJURED,27,Pedestrian,M
10/29/2016,4:00,NONE,26,Pedestrian,M
08/05/2016,23:20,INJURED,61,Pedestrian,M
03/14/2016,10:50,INJURED,42,Pedestrian,F
07/02/2016,9:54,INJURED,87,Pedestrian,M
10/15/2016,0:50,INJURED,37,Pedestrian,M
04/11/2016,22:45,INJURED,35,Pedestrian,F
10/23/2016,4:05,INJURED,32,Pedestrian,M
08/09/2016,13:35,NONE,68,Pedestrian,M
12/29/2016,20:39,INJURED,20,Pedestrian,M
08/14/2016,11:17,INJURED,50,Pedestrian,M
12/14/2016,14:17,INJURED,73,Pedestrian,M
11/25/2016,0:00,INJURED,30,Pedestrian,M
12/13/2016,10:58,INJURED,65,Pedestrian,F
08/05/2016,14:40,INJURED,53,Pedestrian,F
09/03/2016,0:21,INJURED,16,Pedestrian,M
05/03/2016,18:50,INJURED,21,Pedestrian,F
06/10/2016,13:49,INJURED,17,Pedestrian,M
12/13/2016,8:15,INJURED,9,Pedestrian,M
10/08/2016,19:10,INJURED,32,Pedestrian,M
09/26/2016,20:55,INJURED,58,Pedestrian,M
10/22/2016,6:45,INJURED,33,Pedestrian,F
07/13/2016,0:32,INJURED,31,Pedestrian,F
10/21/2016,19:00,INJURED,63,Pedestrian,F
10/29/2016,13:00,INJURED,17,Pedestrian,F
09/16/2016,8:20,NONE,26,Pedestrian,F
07/09/2016,22:15,INJURED,52,Pedestrian,M
05/23/2016,20:16,INJURED,61,Pedestrian,F
09/12/2016,11:00,INJURED,20,Pedestrian,F
05/05/2016,20:34,INJURED,54,Pedestrian,M
09/11/2016,18:04,INJURED,29,Pedestrian,F
09/19/2016,16:25,INJURED,46,Pedestrian,F
09/05/2016,15:40,INJURED,12,Pedestrian,M
10/13/2016,17:05,INJURED,25,Pedestrian,F
11/15/2016,18:40,KILLED,60,Pedestrian,M
03/15/2016,8:25,INJURED,5,Pedestrian,M
03/26/2016,17:15,NONE,12,Pedestrian,M
05/16/2016,21:30,INJURED,32,Pedestrian,F
04/02/2016,19:45,INJURED,31,Pedestrian,M
05/02/2016,18:43,INJURED,56,Pedestrian,M
04/05/2016,15:30,NONE,12,Pedestrian,M
06/16/2016,7:55,INJURED,12,Pedestrian,M
12/16/2016,13:02,INJURED,35,Pedestrian,F
07/27/2016,12:25,INJURED,25,Pedestrian,F
11/08/2016,16:15,INJURED,50,Pedestrian,F
06/12/2016,16:00,INJURED,56,Pedestrian,M
04/19/2016,20:30,INJURED,53,Pedestrian,F
05/05/2016,12:15,INJURED,34,Pedestrian,F
04/30/2016,20:28,INJURED,21,Pedestrian,M
12/20/2016,8:00,INJURED,59,Pedestrian,M
07/23/2016,0:00,INJURED,4,Pedestrian,F
09/24/2016,14:00,INJURED,70,Pedestrian,F
11/25/2016,15:40,INJURED,29,Pedestrian,M
10/15/2016,13:00,INJURED,58,Pedestrian,F
03/20/2016,22:10,INJURED,53,Pedestrian,F
11/26/2016,12:30,INJURED,71,Pedestrian,M
09/30/2016,21:42,INJURED,35,Pedestrian,M
10/06/2016,16:02,INJURED,21,Pedestrian,M
07/18/2016,21:30,INJURED,13,Pedestrian,M
11/28/2016,15:32,INJURED,29,Pedestrian,M
05/04/2016,18:10,INJURED,62,Pedestrian,M
10/24/2016,12:46,INJURED,29,Pedestrian,M
07/17/2016,16:36,INJURED,75,Pedestrian,F
04/08/2016,22:35,INJURED,82,Pedestrian,M
06/06/2016,9:25,INJURED,64,Pedestrian,F
11/23/2016,12:46,INJURED,32,Pedestrian,F
